Query: 4号大街与9号大街交叉口西侧盛泰北(2门), Truth: 盛泰·时代山(北2门),通行设施,临街院门,临街院正门,4号大街189号,江干区, Distance: 664
	- POI: 4号大街与9号大街交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 641
	- POI: 建德市工人文化宫,科教文化服务,文化宫,文化宫,文化路10-3,建德市, Distance: 492
	- POI: 千岛湖工人文化宫(东北门),通行设施,建筑物门,建筑物正门,新安大街44号附近,淳安县, Distance: 26490
	- POI: 州市余杭区中泰街道工人文化宫(西北门),通行设施,建筑物门,建筑物正门,中泰路366号附近,余杭区, Distance: 106905
	- POI: 杭州市工人文化宫地上停车场(出入口),交通设施服务,停车场,停车场出入口,仁和路2-13号铺,上城区, Distance: 122629
	- POI: 杭州市工人文化宫停车场,交通设施服务,停车场,公共停车场,仁和路2-12号杭州市工人文化宫,上城区, Distance: 122644
	- POI: 工人文化宫乒羽中心,体育休闲服务,运动场馆,羽毛球场,仁和路2号,上城区, Distance: 122653
	- POI: 杭州市工人文化宫,科教文化服务,文化宫,文化宫,仁和路2-12号,上城区, Distance: 122691
	- POI: 杭州市工人文化宫(东门),通行设施,通行设施,通行设施,仁和路2-12号,上城区, Distance: 122700
	- POI: 杭州市工人文化宫综合大楼,商务住宅,楼宇,商务写字楼,仁和路与岳王路交叉口西北100米,上城区, Distance: 122702
	- POI: 公共自行车工人文化宫站点,科教文化服务,科教文化场所,科教文化场所,千岛湖镇新安大街工人文化宫前,淳安县, Distance: 26473
	- POI: 余杭工人文化宫(西门),通行设施,临街院门,临街院门,安乐路120号附近,余杭区, Distance: 109830
	- POI: 千岛湖工人文化宫,科教文化服务,文化宫,文化宫,大墅镇新安大街44号,淳安县, Distance: 26489
	- POI: 桐庐县工人文化宫,科教文化服务,文化宫,文化宫,迎春街45号,桐庐县, Distance: 54071
	- POI: 临安区工人文化宫,科教文化服务,文化宫,文化宫,广场路28号,临安市, Distance: 95042
Query: 超峰布艺西边马高储, Truth: 马高仓库,公司企业,公司,公司,运河路8号,余杭区, Distance: 25596
	- POI: 杭州超峰布艺有限公司(南门),通行设施,临街院门,临街院正门,崇贤镇水洪庙,余杭区, Distance: 25658
	- POI: 杭州超峰布艺有限公司,公司企业,公司,公司,崇贤镇水洪庙101号,余杭区, Distance: 25664
	- POI: 小布点窗帘(超峰西路),购物服务,家居建材市场,布艺市场,超峰西路7-6号,余杭区, Distance: 31650
	- POI: 悦享熙点咖啡(超峰西路店),餐饮服务,咖啡厅,咖啡厅,临平北站超峰西路6号煊赫大厦2楼,余杭区, Distance: 31886
	- POI: 帛韵窗帘布艺,购物服务,家居建材市场,家居建材市场,时代大道西150米,萧山区, Distance: 10610
	- POI: 可可布艺,购物服务,家居建材市场,布艺市场,时代大道西100米,萧山区, Distance: 10612
	- POI: 美居布艺(金域兰庭西),购物服务,家居建材市场,布艺市场,时代大道东150米,萧山区, Distance: 10826
	- POI: 杭州运港仓储有限公司(马高库),公司企业,公司,公司,运河路8号,余杭区, Distance: 25510
	- POI: 超峰小区(西门),通行设施,临街院门,临街院门,超峰西路11号附近,余杭区, Distance: 31611
	- POI: 玛丽艳护肤中心(超峰西路),购物服务,个人用品/化妆品店,其它个人用品店,超峰西路7-19号,余杭区, Distance: 31631
	- POI: 鑫发不锈钢加工部(超峰西路),购物服务,家居建材市场,建材五金市场,超峰西路7-18号,余杭区, Distance: 31633
	- POI: 超峰西路,地名地址信息,交通地名,道路名,余杭区,余杭区, Distance: 31638
	- POI: 自行车租赁点(超峰西路),生活服务,生活服务场所,生活服务场所,超峰西路7-15号附近,余杭区, Distance: 31656
	- POI: 小方饭店(超峰西路),餐饮服务,中餐厅,中餐厅,超峰西路7-2号,余杭区, Distance: 31660
	- POI: 杭州市余杭区就业管理服务处(超峰西路),政府机构及社会团体,政府机关,区县级政府及事业单位,超峰西路1号,余杭区, Distance: 31779
	- POI: 超峰东路与超峰西路交叉口,地名地址信息,交通地名,路口名,余杭区,余杭区, Distance: 31841
	- POI: 东湖北路与超峰西路交叉口,地名地址信息,交通地名,路口名,余杭区,余杭区, Distance: 31841
	- POI: 停车场(超峰西路),交通设施服务,停车场,路边停车场,振兴西路3号,余杭区, Distance: 31863
	- POI: 超峰小区3号楼,地名地址信息,门牌信息,楼栋号,超峰西路南100米,余杭区, Distance: 31544
	- POI: 美墅美家软装布艺生活馆,购物服务,家居建材市场,布艺市场,万马路811-815号,临安市, Distance: 44375
Query: 江南社区卫生服务站往东新林园艺店, Truth: 新林园艺,购物服务,花鸟鱼虫市场,花鸟鱼虫市场,新街镇盈中村,萧山区, Distance: 609
	- POI: 萧山区新街街道江南社区卫生服务站,医疗保健服务,综合医院,卫生院,建设四路杭州市新街镇江南村民委员会,萧山区, Distance: 1100
	- POI: 浙江村邮邮政服务站(江南社区卫生服务站西),生活服务,生活服务场所,生活服务场所,新街街道附近,萧山区, Distance: 1107
	- POI: 名流发型设计(新街街道陈家园社区卫生服务站东北),生活服务,美容美发店,美容美发店,新街镇陈家园村4组377号,萧山区, Distance: 2738
	- POI: 东新街道德胜东村社区卫生服务站(富春园社区卫生服务站东北),医疗保健服务,综合医院,卫生院,德胜东村25幢,下城区, Distance: 20667
	- POI: 停车场(东新街道东新园社区卫生服务站西),交通设施服务,停车场,路边停车场,长浜路附近,下城区, Distance: 20740
	- POI: 东新街道东新园社区卫生服务站,医疗保健服务,综合医院,卫生院,中诸葛路与香积寺东路交叉口西北100米,下城区, Distance: 20815
	- POI: 桥南社区卫生服务站(高新九路),医疗保健服务,综合医院,卫生院,鸿兴路188号,萧山区, Distance: 3358
	- POI: 新林周村社区卫生服务站,医疗保健服务,综合医院,卫生院,衙前路619号,萧山区, Distance: 3530
	- POI: 萧山区衙前镇新林周社区卫生服务站,医疗保健服务,诊所,诊所,衙前路617号,萧山区, Distance: 3538
	- POI: 美颜名妆(南门江社区卫生服务站西南),购物服务,个人用品/化妆品店,其它个人用品店,城厢镇小南门社区小南门26号,萧山区, Distance: 9594
	- POI: 盛东社区卫生服务站(西南门),通行设施,临街院门,临街院正门,塘盛线北50米,萧山区, Distance: 2057
	- POI: 新街街道陈家园社区卫生服务站,医疗保健服务,综合医院,卫生院,新街镇,萧山区, Distance: 2719
	- POI: 停车场(新塘街道涝湖社区卫生服务站南),交通设施服务,停车场,公共停车场,104国道西150米,萧山区, Distance: 3380
	- POI: 东新街道·新颜苑社区卫生服务站,医疗保健服务,诊所,诊所,东新路612号重机宿舍16幢,下城区, Distance: 21552
	- POI: 东新街道·三塘社区卫生服务站,医疗保健服务,综合医院,卫生院,东新街道绍兴路461号,下城区, Distance: 22268
	- POI: 靖江街道靖东社区卫生服务站,医疗保健服务,综合医院,卫生院,青靖线和靖江路的交叉口附近,萧山区, Distance: 11465
	- POI: 湾南社区卫生服务站,医疗保健服务,综合医院,卫生院,下沙街道新业北路海购购物广场北,江干区, Distance: 14460
	- POI: 极速网吧(江干区笕桥镇同心社区卫生服务站东南),体育休闲服务,娱乐场所,网吧,同心社区,江干区, Distance: 17967
	- POI: 俊涛电器(新塘头社区卫生服务站北),购物服务,家电电子卖场,综合家电商场,南大路南100米,萧山区, Distance: 3068
	- POI: 浙江鑫润工程管理有限公司(笕桥镇草庄村社区卫生服务站西南),公司企业,公司,公司,笕桥镇机场路188号草庄社区新办公大楼4楼,江干区, Distance: 18030
Query: 建设四路与G60沪昆高速交叉路口西北处盈中村新林园艺花园, Truth: 新林园艺,购物服务,花鸟鱼虫市场,花鸟鱼虫市场,新街镇盈中村,萧山区, Distance: 12842
	- POI: 建设四路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 13154
	- POI: 中村路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 28853
	- POI: 德胜快速路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 966
	- POI: 德胜东路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 976
	- POI: 学林街与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 502
	- POI: 学府街与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 645
	- POI: 学源街与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 657
	- POI: G2501杭州绕城高速与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 514
	- POI: 新螺路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 19252
	- POI: 红垦路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 9670
	- POI: G2501杭州绕城高速与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 547
	- POI: 之江东路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 5795
	- POI: 南大路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 15151
	- POI: 下沙服务区与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 754
	- POI: 6号大街与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 1513
	- POI: 东康路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 19937
	- POI: G2501杭州绕城高速与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 1020
	- POI: 东藩路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 27415
	- POI: 下沙服务区与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,江干区,江干区, Distance: 1188
	- POI: 东溪路与G60沪昆高速交叉口,地名地址信息,交通地名,路口名,萧山区,萧山区, Distance: 29895
Query: 市大学路与老浙大横路交叉路口东南方向杭州瑞丰格琳停车处, Truth: 瑞丰格林苑停车场,交通设施服务,停车场,公共停车场,老浙大横路31号,上城区, Distance: 13847
	- POI: 大学路与老浙大横路交叉口,地名地址信息,交通地名,路口名,上城区,上城区, Distance: 14021
	- POI: 环城东路与老浙大横路交叉口,地名地址信息,交通地名,路口名,上城区,上城区, Distance: 13631
	- POI: 杭州瑞丰格琳酒店停车场,交通设施服务,停车场,公共停车场,老浙大横路31号杭州瑞丰格琳酒店,上城区, Distance: 13885
	- POI: 杭州瑞丰格琳酒店停车场,交通设施服务,停车场,公共停车场,老浙大横路31号杭州瑞丰格琳酒店,上城区, Distance: 13918
	- POI: 大河下直路与老浙大横路一弄交叉口,地名地址信息,交通地名,路口名,上城区,上城区, Distance: 13701
	- POI: 停车场(瑞丰格琳酒店南),交通设施服务,停车场,路边停车场,老浙大横路31号附近,上城区, Distance: 13878
	- POI: 瑞丰格琳酒店停车场(出入口),交通设施服务,停车场,停车场出入口,老浙大横路31号,上城区, Distance: 13885
	- POI: 瑞丰格琳酒店停车场(出入口),交通设施服务,停车场,停车场出入口,老浙大横路31号,上城区, Distance: 13924
	- POI: 杭州瑞丰格琳酒店(正门),通行设施,建筑物门,建筑物正门,老浙大横路31号(近庆春路横河公园),上城区, Distance: 13897
	- POI: 庆春路与老浙大直路交叉口,地名地址信息,交通地名,路口名,上城区,上城区, Distance: 14151
	- POI: 南苑e家商务酒店浙江杭州大学路庆春店停车场(出入口),交通设施服务,停车场,停车场出入口,大学路158号,上城区, Distance: 14184
	- POI: 停车场(瑞丰格林苑东南),交通设施服务,停车场,路边停车场,老浙大横路29号附近,上城区, Distance: 13835
	- POI: BestWestern杭州瑞丰格琳酒店-会议厅,科教文化服务,科教文化场所,科教文化场所,老浙大横路31号杭州瑞丰格琳酒店,上城区, Distance: 13889
	- POI: 杭州市上城区大学路停车场,交通设施服务,停车场,路边停车场,老浙大直路21号附近,上城区, Distance: 13930
	- POI: 南苑e家商务酒店浙江杭州大学路庆春店停车场,交通设施服务,停车场,公共停车场,大学路158号南苑e家商务酒店,上城区, Distance: 14179
	- POI: 杭州瑞驰天恒进出口有限公司,公司企业,公司,公司,通惠中路1号绿都泰富广场17层,萧山区, Distance: 3
	- POI: (上城区)环城东路解放路口至老浙大横路口(环城东路老浙大横路口附近),道路附属设施,警示信息,违章停车,上城区,上城区, Distance: 13576
	- POI: 停车场(老浙大横路),交通设施服务,停车场,路边停车场,翰林街18号附近,上城区, Distance: 13852
	- POI: 老浙大横路三弄31幢,地名地址信息,门牌信息,楼栋号,大学路与老浙大横路交叉口东100米,上城区, Distance: 13946
	- POI: 老浙大横路三弄32幢,地名地址信息,门牌信息,楼栋号,大学路与老浙大横路交叉口东150米,上城区, Distance: 13962
